EXECYEAR,DATE_START,VOLUMEDREDGED,RIVER,POOL,UP_RIV_MIL,DN_RIV_MIL,week_of_year,lead_7,lead_14,BEAI2,BRLI4,CMMI4,COPI2,DBQI4,FAII4,GGYM7,HAVI2,HNNM7,HNYI2,IL03,IL03_Tail,IL04,IL04_Tail,IL05,IL05_Tail,IL06,IL06_Tail,IL07,IL07_Tail,IL08,IL08_Tail,KHBI2,KNGI2,LSLI2,MI11,MI11_Tail,MI12,MI12_Tail,MI13,MI13_Tail,MI14,MI14_Tail,MI15,MI15_Tail,MI16,MI16_Tail,MI17,MI17_Tail,MI18,MI18_Tail,MI19,MI19_Tail,MI20,MI20_Tail,MI21,MI21_Tail,MI22,MI22_Tail,MORI2,MUSI4,PIAI2,UINI2,05552500,05527500,05585000,05446500,05583000,05570000,05555300
2014,2014-06-12T00:00:00Z,0,Mississippi_River,16,480.9,480.9,24,2014-06-11T23:59:53Z,2014-06-11T23:59:46Z,433.17,525.04,578.06,438.26,600.43,547.6,483.95,436.56,463.38,442.36,539.03,505.47,505.01,490.46,482.92,461.9,458.88,448.32,439.29,439.29,431.51,431.51,535.08,438.63,446.98,603.25,601.04,594.13,593.71,583.14,581.43,571.72,565.79,560.91,554.87,545.45,544.87,539.16,538.85,527.8,526.88,518.15,487.61,479.76,479.29,470.6,469.86,459.33,458.88,488.35,543.52,440.18,471.33,470.2900004,515.25,442.05,570.91,462.08,477.26,528.28
2014,2014-06-12T00:00:00Z,0,Mississippi_River,16,481.2,481.2,24,2014-06-11T23:59:53Z,2014-06-11T23:59:46Z,433.17,525.04,578.06,438.26,600.43,547.6,483.95,436.56,463.38,442.36,539.03,505.47,505.01,490.46,482.92,461.9,458.88,448.32,439.29,439.29,431.51,431.51,535.08,438.63,446.98,603.25,601.04,594.13,593.71,583.14,581.43,571.72,565.79,560.91,554.87,545.45,544.87,539.16,538.85,527.8,526.88,518.15,487.61,479.76,479.29,470.6,469.86,459.33,458.88,488.35,543.52,440.18,471.33,470.2900004,515.25,442.05,570.91,462.08,477.26,528.28
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,448.5,448.5,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,448.8,448.8,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,448.8,448.8,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,449.2,449.2,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,449.5,449.5,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,449.7,449.7,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,450,450,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,450.2,450.2,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-05-24T00:00:00Z,0,Mississippi_River,12,563.4,563.4,21,2014-05-23T23:59:53Z,2014-05-23T23:59:46Z,433.17,528.44,580.93,440.7,602.93,551.65,487.63,438.24,466.72,445.09,538.93,505.1,504.81,486.88,483.14,460.45,458.89,448.19,442.59,442.59,430.92,430.92,538.67,441.48,447.24,604.09,603.74,596.62,596.12,585.39,584.79,570.99,568.07,559.5,558.77,549.99,549.48,543.5,543.2,531.26,530.71,518.19,491.52,483.37,482.83,474.45,473.74,462.9,462.24,485.65,547.96,443.77,475.25,470.4,513.55,436.45,572.32,459.01,472.4,526.45
2014,2014-05-24T00:00:00Z,0,Mississippi_River,12,563.6,563.6,21,2014-05-23T23:59:53Z,2014-05-23T23:59:46Z,433.17,528.44,580.93,440.7,602.93,551.65,487.63,438.24,466.72,445.09,538.93,505.1,504.81,486.88,483.14,460.45,458.89,448.19,442.59,442.59,430.92,430.92,538.67,441.48,447.24,604.09,603.74,596.62,596.12,585.39,584.79,570.99,568.07,559.5,558.77,549.99,549.48,543.5,543.2,531.26,530.71,518.19,491.52,483.37,482.83,474.45,473.74,462.9,462.24,485.65,547.96,443.77,475.25,470.4,513.55,436.45,572.32,459.01,472.4,526.45
2014,2014-05-25T00:00:00Z,0,Mississippi_River,13,547.7,547.7,21,2014-05-24T23:59:53Z,2014-05-24T23:59:46Z,433.13,528.42,580.65,440.52,602.55,551.54,487.66,438.1,466.74,444.59,539.05,505.03,504.83,486.14,483.16,460.13,458.95,447.21,442.29,442.29,430.9,430.9,538.56,441.27,446.29,603.65,603.33,596.23,595.77,585.07,584.48,570.62,567.81,559.22,558.53,549.83,549.3,543.33,543.02,531.16,530.66,518.23,491.57,483.4,482.86,474.47,473.77,462.9,462.27,485.04,547.79,443.46,475.24,470.0599999,513.41,436.39,572.03,458.72,472.33,526.29
2014,2014-05-25T00:00:00Z,0,Mississippi_River,13,547.9,547.9,21,2014-05-24T23:59:53Z,2014-05-24T23:59:46Z,433.13,528.42,580.65,440.52,602.55,551.54,487.66,438.1,466.74,444.59,539.05,505.03,504.83,486.14,483.16,460.13,458.95,447.21,442.29,442.29,430.9,430.9,538.56,441.27,446.29,603.65,603.33,596.23,595.77,585.07,584.48,570.62,567.81,559.22,558.53,549.83,549.3,543.33,543.02,531.16,530.66,518.23,491.57,483.4,482.86,474.47,473.77,462.9,462.27,485.04,547.79,443.46,475.24,470.0599999,513.41,436.39,572.03,458.72,472.33,526.29
2014,2014-05-25T00:00:00Z,0,Mississippi_River,13,548.1,548.1,21,2014-05-24T23:59:53Z,2014-05-24T23:59:46Z,433.13,528.42,580.65,440.52,602.55,551.54,487.66,438.1,466.74,444.59,539.05,505.03,504.83,486.14,483.16,460.13,458.95,447.21,442.29,442.29,430.9,430.9,538.56,441.27,446.29,603.65,603.33,596.23,595.77,585.07,584.48,570.62,567.81,559.22,558.53,549.83,549.3,543.33,543.02,531.16,530.66,518.23,491.57,483.4,482.86,474.47,473.77,462.9,462.27,485.04,547.79,443.46,475.24,470.0599999,513.41,436.39,572.03,458.72,472.33,526.29
2014,2014-05-25T00:00:00Z,0,Mississippi_River,13,548.3,548.3,21,2014-05-24T23:59:53Z,2014-05-24T23:59:46Z,433.13,528.42,580.65,440.52,602.55,551.54,487.66,438.1,466.74,444.59,539.05,505.03,504.83,486.14,483.16,460.13,458.95,447.21,442.29,442.29,430.9,430.9,538.56,441.27,446.29,603.65,603.33,596.23,595.77,585.07,584.48,570.62,567.81,559.22,558.53,549.83,549.3,543.33,543.02,531.16,530.66,518.23,491.57,483.4,482.86,474.47,473.77,462.9,462.27,485.04,547.79,443.46,475.24,470.0599999,513.41,436.39,572.03,458.72,472.33,526.29
2014,2014-05-25T00:00:00Z,0,Mississippi_River,13,548.5,548.5,21,2014-05-24T23:59:53Z,2014-05-24T23:59:46Z,433.13,528.42,580.65,440.52,602.55,551.54,487.66,438.1,466.74,444.59,539.05,505.03,504.83,486.14,483.16,460.13,458.95,447.21,442.29,442.29,430.9,430.9,538.56,441.27,446.29,603.65,603.33,596.23,595.77,585.07,584.48,570.62,567.81,559.22,558.53,549.83,549.3,543.33,543.02,531.16,530.66,518.23,491.57,483.4,482.86,474.47,473.77,462.9,462.27,485.04,547.79,443.46,475.24,470.0599999,513.41,436.39,572.03,458.72,472.33,526.29
2014,2014-05-25T00:00:00Z,0,Mississippi_River,13,548.7,548.7,21,2014-05-24T23:59:53Z,2014-05-24T23:59:46Z,433.13,528.42,580.65,440.52,602.55,551.54,487.66,438.1,466.74,444.59,539.05,505.03,504.83,486.14,483.16,460.13,458.95,447.21,442.29,442.29,430.9,430.9,538.56,441.27,446.29,603.65,603.33,596.23,595.77,585.07,584.48,570.62,567.81,559.22,558.53,549.83,549.3,543.33,543.02,531.16,530.66,518.23,491.57,483.4,482.86,474.47,473.77,462.9,462.27,485.04,547.79,443.46,475.24,470.0599999,513.41,436.39,572.03,458.72,472.33,526.29
2014,2014-09-11T00:00:00Z,0,Mississippi_River,13,534.8,534.8,37,2014-09-10T23:59:53Z,2014-09-10T23:59:46Z,434.47,524.07,574.96,439.34,596.89,545.84,487.32,437.66,467.17,442.49,538.92,505.61,504.97,489.26,483.24,461.42,458.96,447.78,440.28,440.28,433.54,433.54,534.01,439.26,446.62,603.41,597.41,592.11,590.21,583.35,577.5,571.95,563.53,560.71,551.56,544.43,541.67,537.22,537.01,527.84,525.62,518.07,490.79,483.7,482.43,475.47,474.92,463.08,462.36,487.63,540.49,441.05,476.07,470.48,514.02,454.47,570.26,464.75,486.71,532.68
2014,2014-05-28T00:00:00Z,0,Mississippi_River,14,518.3,518.3,22,2014-05-27T23:59:53Z,2014-05-27T23:59:46Z,432.65,527.76,579.92,439.5,602.17,550.63,486.91,437.27,466.34,443.1,538.72,505.42,504.85,487.14,483.26,459.94,459.01,445.79,440.9,440.9,430.45,430.43,537.77,440.1,444.91,603.2,602.88,595.71,595.25,584.25,583.66,570.97,567.21,559.95,557.45,548.67,548.18,542.28,541.99,530.39,529.88,518.16,490.68,482.76,482.29,473.9,473.18,462.51,461.85,485.33,546.7,442.02,474.69,470.0799999,513.33,436.25,571.77,458.06,472.37,526.25
2014,2014-05-28T00:00:00Z,0,Mississippi_River,14,518.6,518.6,22,2014-05-27T23:59:53Z,2014-05-27T23:59:46Z,432.65,527.76,579.92,439.5,602.17,550.63,486.91,437.27,466.34,443.1,538.72,505.42,504.85,487.14,483.26,459.94,459.01,445.79,440.9,440.9,430.45,430.43,537.77,440.1,444.91,603.2,602.88,595.71,595.25,584.25,583.66,570.97,567.21,559.95,557.45,548.67,548.18,542.28,541.99,530.39,529.88,518.16,490.68,482.76,482.29,473.9,473.18,462.51,461.85,485.33,546.7,442.02,474.69,470.0799999,513.33,436.25,571.77,458.06,472.37,526.25
2014,2014-05-28T00:00:00Z,0,Mississippi_River,14,518.9,518.9,22,2014-05-27T23:59:53Z,2014-05-27T23:59:46Z,432.65,527.76,579.92,439.5,602.17,550.63,486.91,437.27,466.34,443.1,538.72,505.42,504.85,487.14,483.26,459.94,459.01,445.79,440.9,440.9,430.45,430.43,537.77,440.1,444.91,603.2,602.88,595.71,595.25,584.25,583.66,570.97,567.21,559.95,557.45,548.67,548.18,542.28,541.99,530.39,529.88,518.16,490.68,482.76,482.29,473.9,473.18,462.51,461.85,485.33,546.7,442.02,474.69,470.0799999,513.33,436.25,571.77,458.06,472.37,526.25
2014,2014-05-28T00:00:00Z,0,Mississippi_River,14,518.9,518.9,22,2014-05-27T23:59:53Z,2014-05-27T23:59:46Z,432.65,527.76,579.92,439.5,602.17,550.63,486.91,437.27,466.34,443.1,538.72,505.42,504.85,487.14,483.26,459.94,459.01,445.79,440.9,440.9,430.45,430.43,537.77,440.1,444.91,603.2,602.88,595.71,595.25,584.25,583.66,570.97,567.21,559.95,557.45,548.67,548.18,542.28,541.99,530.39,529.88,518.16,490.68,482.76,482.29,473.9,473.18,462.51,461.85,485.33,546.7,442.02,474.69,470.0799999,513.33,436.25,571.77,458.06,472.37,526.25
2014,2014-05-28T00:00:00Z,0,Mississippi_River,14,519.1,519.1,22,2014-05-27T23:59:53Z,2014-05-27T23:59:46Z,432.65,527.76,579.92,439.5,602.17,550.63,486.91,437.27,466.34,443.1,538.72,505.42,504.85,487.14,483.26,459.94,459.01,445.79,440.9,440.9,430.45,430.43,537.77,440.1,444.91,603.2,602.88,595.71,595.25,584.25,583.66,570.97,567.21,559.95,557.45,548.67,548.18,542.28,541.99,530.39,529.88,518.16,490.68,482.76,482.29,473.9,473.18,462.51,461.85,485.33,546.7,442.02,474.69,470.0799999,513.33,436.25,571.77,458.06,472.37,526.25
2014,2014-05-28T00:00:00Z,0,Mississippi_River,14,519.2,519.2,22,2014-05-27T23:59:53Z,2014-05-27T23:59:46Z,432.65,527.76,579.92,439.5,602.17,550.63,486.91,437.27,466.34,443.1,538.72,505.42,504.85,487.14,483.26,459.94,459.01,445.79,440.9,440.9,430.45,430.43,537.77,440.1,444.91,603.2,602.88,595.71,595.25,584.25,583.66,570.97,567.21,559.95,557.45,548.67,548.18,542.28,541.99,530.39,529.88,518.16,490.68,482.76,482.29,473.9,473.18,462.51,461.85,485.33,546.7,442.02,474.69,470.0799999,513.33,436.25,571.77,458.06,472.37,526.25
2014,2014-05-28T00:00:00Z,0,Mississippi_River,14,519.2,519.2,22,2014-05-27T23:59:53Z,2014-05-27T23:59:46Z,432.65,527.76,579.92,439.5,602.17,550.63,486.91,437.27,466.34,443.1,538.72,505.42,504.85,487.14,483.26,459.94,459.01,445.79,440.9,440.9,430.45,430.43,537.77,440.1,444.91,603.2,602.88,595.71,595.25,584.25,583.66,570.97,567.21,559.95,557.45,548.67,548.18,542.28,541.99,530.39,529.88,518.16,490.68,482.76,482.29,473.9,473.18,462.51,461.85,485.33,546.7,442.02,474.69,470.0799999,513.33,436.25,571.77,458.06,472.37,526.25
2014,2014-06-13T00:00:00Z,0,Mississippi_River,16,470.2,470.2,24,2014-06-12T23:59:53Z,2014-06-12T23:59:46Z,433.24,525.17,578.27,438.47,600.48,547.75,484.07,436.67,463.4,443.14,539.1,505.45,504.93,491,483.24,462.4,458.94,449.17,439.72,439.72,431.47,431.47,535.21,438.83,447.78,603.3,601.09,594.22,593.79,583.28,581.64,572.01,565.84,560.92,554.98,545.67,545.07,539.3,539.02,528.01,527.04,518.16,487.75,479.84,479.33,470.61,469.86,459.61,458.58,489.08,543.67,440.68,471.37,470.3499998,515.04,440.87,571.2,462.23,476.39,528.09
2014,2014-06-13T00:00:00Z,0,Mississippi_River,16,470.4,470.4,24,2014-06-12T23:59:53Z,2014-06-12T23:59:46Z,433.24,525.17,578.27,438.47,600.48,547.75,484.07,436.67,463.4,443.14,539.1,505.45,504.93,491,483.24,462.4,458.94,449.17,439.72,439.72,431.47,431.47,535.21,438.83,447.78,603.3,601.09,594.22,593.79,583.28,581.64,572.01,565.84,560.92,554.98,545.67,545.07,539.3,539.02,528.01,527.04,518.16,487.75,479.84,479.33,470.61,469.86,459.61,458.58,489.08,543.67,440.68,471.37,470.3499998,515.04,440.87,571.2,462.23,476.39,528.09
2014,2014-06-13T00:00:00Z,0,Mississippi_River,16,470.4,470.4,24,2014-06-12T23:59:53Z,2014-06-12T23:59:46Z,433.24,525.17,578.27,438.47,600.48,547.75,484.07,436.67,463.4,443.14,539.1,505.45,504.93,491,483.24,462.4,458.94,449.17,439.72,439.72,431.47,431.47,535.21,438.83,447.78,603.3,601.09,594.22,593.79,583.28,581.64,572.01,565.84,560.92,554.98,545.67,545.07,539.3,539.02,528.01,527.04,518.16,487.75,479.84,479.33,470.61,469.86,459.61,458.58,489.08,543.67,440.68,471.37,470.3499998,515.04,440.87,571.2,462.23,476.39,528.09
2014,2014-06-13T00:00:00Z,0,Mississippi_River,16,470.6,470.6,24,2014-06-12T23:59:53Z,2014-06-12T23:59:46Z,433.24,525.17,578.27,438.47,600.48,547.75,484.07,436.67,463.4,443.14,539.1,505.45,504.93,491,483.24,462.4,458.94,449.17,439.72,439.72,431.47,431.47,535.21,438.83,447.78,603.3,601.09,594.22,593.79,583.28,581.64,572.01,565.84,560.92,554.98,545.67,545.07,539.3,539.02,528.01,527.04,518.16,487.75,479.84,479.33,470.61,469.86,459.61,458.58,489.08,543.67,440.68,471.37,470.3499998,515.04,440.87,571.2,462.23,476.39,528.09
2014,2014-06-13T00:00:00Z,0,Mississippi_River,16,470.7,470.7,24,2014-06-12T23:59:53Z,2014-06-12T23:59:46Z,433.24,525.17,578.27,438.47,600.48,547.75,484.07,436.67,463.4,443.14,539.1,505.45,504.93,491,483.24,462.4,458.94,449.17,439.72,439.72,431.47,431.47,535.21,438.83,447.78,603.3,601.09,594.22,593.79,583.28,581.64,572.01,565.84,560.92,554.98,545.67,545.07,539.3,539.02,528.01,527.04,518.16,487.75,479.84,479.33,470.61,469.86,459.61,458.58,489.08,543.67,440.68,471.37,470.3499998,515.04,440.87,571.2,462.23,476.39,528.09
2014,2014-06-13T00:00:00Z,0,Mississippi_River,16,470.8,470.8,24,2014-06-12T23:59:53Z,2014-06-12T23:59:46Z,433.24,525.17,578.27,438.47,600.48,547.75,484.07,436.67,463.4,443.14,539.1,505.45,504.93,491,483.24,462.4,458.94,449.17,439.72,439.72,431.47,431.47,535.21,438.83,447.78,603.3,601.09,594.22,593.79,583.28,581.64,572.01,565.84,560.92,554.98,545.67,545.07,539.3,539.02,528.01,527.04,518.16,487.75,479.84,479.33,470.61,469.86,459.61,458.58,489.08,543.67,440.68,471.37,470.3499998,515.04,440.87,571.2,462.23,476.39,528.09
2014,2014-06-13T00:00:00Z,0,Mississippi_River,16,471,471,24,2014-06-12T23:59:53Z,2014-06-12T23:59:46Z,433.24,525.17,578.27,438.47,600.48,547.75,484.07,436.67,463.4,443.14,539.1,505.45,504.93,491,483.24,462.4,458.94,449.17,439.72,439.72,431.47,431.47,535.21,438.83,447.78,603.3,601.09,594.22,593.79,583.28,581.64,572.01,565.84,560.92,554.98,545.67,545.07,539.3,539.02,528.01,527.04,518.16,487.75,479.84,479.33,470.61,469.86,459.61,458.58,489.08,543.67,440.68,471.37,470.3499998,515.04,440.87,571.2,462.23,476.39,528.09
2014,2014-06-13T00:00:00Z,0,Mississippi_River,16,471.2,471.2,24,2014-06-12T23:59:53Z,2014-06-12T23:59:46Z,433.24,525.17,578.27,438.47,600.48,547.75,484.07,436.67,463.4,443.14,539.1,505.45,504.93,491,483.24,462.4,458.94,449.17,439.72,439.72,431.47,431.47,535.21,438.83,447.78,603.3,601.09,594.22,593.79,583.28,581.64,572.01,565.84,560.92,554.98,545.67,545.07,539.3,539.02,528.01,527.04,518.16,487.75,479.84,479.33,470.61,469.86,459.61,458.58,489.08,543.67,440.68,471.37,470.3499998,515.04,440.87,571.2,462.23,476.39,528.09
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,450.4,450.4,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,450.6,450.6,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,450.8,450.8,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,451.1,451.1,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,451.4,451.4,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,451.6,451.6,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-06-20T00:00:00Z,0,Mississippi_River,17,452.1,452.1,25,2014-06-19T23:59:53Z,2014-06-19T23:59:46Z,432.65,525.93,579.46,438.68,601.03,548.73,484.39,436.8,463.28,442.92,539.03,505.36,504.92,487.8,483.2,461.02,458.93,447.44,440.08,440.08,430.35,430.35,536.19,439.27,446.21,603.4,601.65,595.01,594.57,583.62,583.09,571.91,566.83,560.97,556.6,547.09,546.58,540.61,540.3,528.34,527.86,518.09,488.21,480.14,479.61,470.68,469.88,459.46,458.35,486.37,545.14,441.09,471.47,471.5700001,514.57,439.51,575.05,459.1,474.38,526.52
2014,2014-05-25T00:00:00Z,0,Mississippi_River,13,548.8,548.8,21,2014-05-24T23:59:53Z,2014-05-24T23:59:46Z,433.13,528.42,580.65,440.52,602.55,551.54,487.66,438.1,466.74,444.59,539.05,505.03,504.83,486.14,483.16,460.13,458.95,447.21,442.29,442.29,430.9,430.9,538.56,441.27,446.29,603.65,603.33,596.23,595.77,585.07,584.48,570.62,567.81,559.22,558.53,549.83,549.3,543.33,543.02,531.16,530.66,518.23,491.57,483.4,482.86,474.47,473.77,462.9,462.27,485.04,547.79,443.46,475.24,470.0599999,513.41,436.39,572.03,458.72,472.33,526.29
2014,2014-05-25T00:00:00Z,0,Mississippi_River,13,550.1,550.1,21,2014-05-24T23:59:53Z,2014-05-24T23:59:46Z,433.13,528.42,580.65,440.52,602.55,551.54,487.66,438.1,466.74,444.59,539.05,505.03,504.83,486.14,483.16,460.13,458.95,447.21,442.29,442.29,430.9,430.9,538.56,441.27,446.29,603.65,603.33,596.23,595.77,585.07,584.48,570.62,567.81,559.22,558.53,549.83,549.3,543.33,543.02,531.16,530.66,518.23,491.57,483.4,482.86,474.47,473.77,462.9,462.27,485.04,547.79,443.46,475.24,470.0599999,513.41,436.39,572.03,458.72,472.33,526.29
